LineId,Type,Timestamp,Content,EventId,EventTemplate,ParameterList
14,USER_END,(1642724221.106:388),"pid=10197 uid=0 auid=0 ses=66 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10197', 'auid=0', ""ses=66 msg='op=PAM:session_close""]"
15,USER_ACCT,(1642725541.126:389),"pid=10202 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10202', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
16,CRED_ACQ,(1642725541.126:390),"pid=10202 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10202', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
17,LOGIN,(1642725541.126:391),pid=10202 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=67 res=1,f3b2bac2,<*> uid=0 old-auid=4294967295 <*> tty=(none) old-ses=4294967295 <*> res=1,"['pid=10202', 'auid=0', 'ses=67']"
18,USER_START,(1642725541.134:392),"pid=10202 uid=0 auid=0 ses=67 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10202', 'auid=0', ""ses=67 msg='op=PAM:session_open""]"
19,CRED_DISP,(1642725541.138:393),"pid=10202 uid=0 auid=0 ses=67 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10202', 'auid=0', ""ses=67 msg='op=PAM:setcred""]"
20,USER_END,(1642725541.138:394),"pid=10202 uid=0 auid=0 ses=67 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10202', 'auid=0', ""ses=67 msg='op=PAM:session_close""]"
21,SERVICE_START,(1642725552.794:395),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",3171a7a1,"<*> uid=0 <*> <*> <*> <*> exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","['pid=1', 'auid=4294967295', 'ses=4294967295 msg=\'unit=phpsessionclean comm=""systemd""']"
22,SERVICE_STOP,(1642725552.794:396),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",3171a7a1,"<*> uid=0 <*> <*> <*> <*> exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","['pid=1', 'auid=4294967295', 'ses=4294967295 msg=\'unit=phpsessionclean comm=""systemd""']"
23,SERVICE_START,(1642726457.339:397),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=motd-news comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",3171a7a1,"<*> uid=0 <*> <*> <*> <*> exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","['pid=1', 'auid=4294967295', 'ses=4294967295 msg=\'unit=motd-news comm=""systemd""']"
24,SERVICE_STOP,(1642726457.339:398),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=motd-news comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",3171a7a1,"<*> uid=0 <*> <*> <*> <*> exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","['pid=1', 'auid=4294967295', 'ses=4294967295 msg=\'unit=motd-news comm=""systemd""']"
25,USER_ACCT,(1642727341.181:399),"pid=10339 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10339', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
26,CRED_ACQ,(1642727341.181:400),"pid=10339 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10339', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
27,LOGIN,(1642727341.181:401),pid=10339 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=68 res=1,f3b2bac2,<*> uid=0 old-auid=4294967295 <*> tty=(none) old-ses=4294967295 <*> res=1,"['pid=10339', 'auid=0', 'ses=68']"
28,USER_START,(1642727341.185:402),"pid=10339 uid=0 auid=0 ses=68 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10339', 'auid=0', ""ses=68 msg='op=PAM:session_open""]"
29,CRED_DISP,(1642727341.189:403),"pid=10339 uid=0 auid=0 ses=68 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10339', 'auid=0', ""ses=68 msg='op=PAM:setcred""]"
30,USER_END,(1642727341.193:404),"pid=10339 uid=0 auid=0 ses=68 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10339', 'auid=0', ""ses=68 msg='op=PAM:session_close""]"
31,SERVICE_START,(1642727352.641:405),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",3171a7a1,"<*> uid=0 <*> <*> <*> <*> exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","['pid=1', 'auid=4294967295', 'ses=4294967295 msg=\'unit=phpsessionclean comm=""systemd""']"
32,SERVICE_STOP,(1642727352.641:406),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",3171a7a1,"<*> uid=0 <*> <*> <*> <*> exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","['pid=1', 'auid=4294967295', 'ses=4294967295 msg=\'unit=phpsessionclean comm=""systemd""']"
33,USER_ACCT,(1642727821.208:407),"pid=10409 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10409', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
34,CRED_ACQ,(1642727821.208:408),"pid=10409 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10409', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
35,LOGIN,(1642727821.208:409),pid=10409 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=69 res=1,f3b2bac2,<*> uid=0 old-auid=4294967295 <*> tty=(none) old-ses=4294967295 <*> res=1,"['pid=10409', 'auid=0', 'ses=69']"
36,USER_START,(1642727821.212:410),"pid=10409 uid=0 auid=0 ses=69 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10409', 'auid=0', ""ses=69 msg='op=PAM:session_open""]"
37,CRED_DISP,(1642727821.216:411),"pid=10409 uid=0 auid=0 ses=69 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10409', 'auid=0', ""ses=69 msg='op=PAM:setcred""]"
38,USER_END,(1642727821.216:412),"pid=10409 uid=0 auid=0 ses=69 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10409', 'auid=0', ""ses=69 msg='op=PAM:session_close""]"
39,USER_ACCT,(1642729141.240:413),"pid=10416 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10416', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
40,CRED_ACQ,(1642729141.240:414),"pid=10416 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10416', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
41,LOGIN,(1642729141.240:415),pid=10416 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=70 res=1,f3b2bac2,<*> uid=0 old-auid=4294967295 <*> tty=(none) old-ses=4294967295 <*> res=1,"['pid=10416', 'auid=0', 'ses=70']"
42,USER_START,(1642729141.244:416),"pid=10416 uid=0 auid=0 ses=70 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10416', 'auid=0', ""ses=70 msg='op=PAM:session_open""]"
43,CRED_DISP,(1642729141.248:417),"pid=10416 uid=0 auid=0 ses=70 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10416', 'auid=0', ""ses=70 msg='op=PAM:setcred""]"
44,USER_END,(1642729141.248:418),"pid=10416 uid=0 auid=0 ses=70 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10416', 'auid=0', ""ses=70 msg='op=PAM:session_close""]"
45,SERVICE_START,(1642729152.632:419),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",3171a7a1,"<*> uid=0 <*> <*> <*> <*> exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","['pid=1', 'auid=4294967295', 'ses=4294967295 msg=\'unit=phpsessionclean comm=""systemd""']"
46,SERVICE_STOP,(1642729152.632:420),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",3171a7a1,"<*> uid=0 <*> <*> <*> <*> exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","['pid=1', 'auid=4294967295', 'ses=4294967295 msg=\'unit=phpsessionclean comm=""systemd""']"
47,USER_ACCT,(1642730941.272:421),"pid=10491 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10491', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
48,CRED_ACQ,(1642730941.276:422),"pid=10491 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10491', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
49,LOGIN,(1642730941.276:423),pid=10491 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=71 res=1,f3b2bac2,<*> uid=0 old-auid=4294967295 <*> tty=(none) old-ses=4294967295 <*> res=1,"['pid=10491', 'auid=0', 'ses=71']"
50,USER_START,(1642730941.280:424),"pid=10491 uid=0 auid=0 ses=71 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10491', 'auid=0', ""ses=71 msg='op=PAM:session_open""]"
51,CRED_DISP,(1642730941.284:425),"pid=10491 uid=0 auid=0 ses=71 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10491', 'auid=0', ""ses=71 msg='op=PAM:setcred""]"
52,USER_END,(1642730941.284:426),"pid=10491 uid=0 auid=0 ses=71 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10491', 'auid=0', ""ses=71 msg='op=PAM:session_close""]"
53,SERVICE_START,(1642730952.635:427),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",3171a7a1,"<*> uid=0 <*> <*> <*> <*> exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","['pid=1', 'auid=4294967295', 'ses=4294967295 msg=\'unit=phpsessionclean comm=""systemd""']"
54,SERVICE_STOP,(1642730952.635:428),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",3171a7a1,"<*> uid=0 <*> <*> <*> <*> exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","['pid=1', 'auid=4294967295', 'ses=4294967295 msg=\'unit=phpsessionclean comm=""systemd""']"
55,USER_ACCT,(1642731421.298:429),"pid=10572 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10572', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
56,CRED_ACQ,(1642731421.302:430),"pid=10572 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10572', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
57,LOGIN,(1642731421.302:431),pid=10572 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=72 res=1,f3b2bac2,<*> uid=0 old-auid=4294967295 <*> tty=(none) old-ses=4294967295 <*> res=1,"['pid=10572', 'auid=0', 'ses=72']"
58,USER_START,(1642731421.302:432),"pid=10572 uid=0 auid=0 ses=72 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10572', 'auid=0', ""ses=72 msg='op=PAM:session_open""]"
59,CRED_DISP,(1642731421.310:433),"pid=10572 uid=0 auid=0 ses=72 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10572', 'auid=0', ""ses=72 msg='op=PAM:setcred""]"
60,USER_END,(1642731421.310:434),"pid=10572 uid=0 auid=0 ses=72 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10572', 'auid=0', ""ses=72 msg='op=PAM:session_close""]"
61,USER_ACCT,(1642732741.331:435),"pid=10579 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10579', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
62,CRED_ACQ,(1642732741.331:436),"pid=10579 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10579', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
63,LOGIN,(1642732741.335:437),pid=10579 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=73 res=1,f3b2bac2,<*> uid=0 old-auid=4294967295 <*> tty=(none) old-ses=4294967295 <*> res=1,"['pid=10579', 'auid=0', 'ses=73']"
64,USER_START,(1642732741.335:438),"pid=10579 uid=0 auid=0 ses=73 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10579', 'auid=0', ""ses=73 msg='op=PAM:session_open""]"
65,CRED_DISP,(1642732741.339:439),"pid=10579 uid=0 auid=0 ses=73 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10579', 'auid=0', ""ses=73 msg='op=PAM:setcred""]"
66,USER_END,(1642732741.339:440),"pid=10579 uid=0 auid=0 ses=73 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10579', 'auid=0', ""ses=73 msg='op=PAM:session_close""]"
67,SERVICE_START,(1642732752.634:441),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",3171a7a1,"<*> uid=0 <*> <*> <*> <*> exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","['pid=1', 'auid=4294967295', 'ses=4294967295 msg=\'unit=phpsessionclean comm=""systemd""']"
68,SERVICE_STOP,(1642732752.634:442),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",3171a7a1,"<*> uid=0 <*> <*> <*> <*> exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","['pid=1', 'auid=4294967295', 'ses=4294967295 msg=\'unit=phpsessionclean comm=""systemd""']"
69,USER_ACCT,(1642734541.366:443),"pid=10653 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=10653', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
