LineId,Type,Timestamp,Content,EventId,EventTemplate,ParameterList
18,USER_END,(1642731421.774:166),"pid=17736 uid=0 auid=0 ses=30 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17736', 'auid=0', ""ses=30 msg='op=PAM:session_close""]"
19,USER_ACCT,(1642735021.816:167),"pid=17747 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17747', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
20,CRED_ACQ,(1642735021.816:168),"pid=17747 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17747', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
21,LOGIN,(1642735021.816:169),pid=17747 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=31 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=17747', 'ses=31']"
22,USER_START,(1642735021.820:170),"pid=17747 uid=0 auid=0 ses=31 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17747', 'auid=0', ""ses=31 msg='op=PAM:session_open""]"
23,CRED_DISP,(1642735021.824:171),"pid=17747 uid=0 auid=0 ses=31 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17747', 'auid=0', ""ses=31 msg='op=PAM:setcred""]"
24,USER_END,(1642735021.824:172),"pid=17747 uid=0 auid=0 ses=31 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17747', 'auid=0', ""ses=31 msg='op=PAM:session_close""]"
25,USER_ACCT,(1642738621.863:173),"pid=17761 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17761', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
26,CRED_ACQ,(1642738621.867:174),"pid=17761 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17761', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
27,LOGIN,(1642738621.867:175),pid=17761 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=32 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=17761', 'ses=32']"
28,USER_START,(1642738621.871:176),"pid=17761 uid=0 auid=0 ses=32 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17761', 'auid=0', ""ses=32 msg='op=PAM:session_open""]"
29,CRED_DISP,(1642738621.875:177),"pid=17761 uid=0 auid=0 ses=32 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17761', 'auid=0', ""ses=32 msg='op=PAM:setcred""]"
30,USER_END,(1642738621.879:178),"pid=17761 uid=0 auid=0 ses=32 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17761', 'auid=0', ""ses=32 msg='op=PAM:session_close""]"
31,USER_ACCT,(1642742221.917:179),"pid=17774 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17774', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
32,CRED_ACQ,(1642742221.917:180),"pid=17774 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17774', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
33,LOGIN,(1642742221.917:181),pid=17774 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=33 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=17774', 'ses=33']"
34,USER_START,(1642742221.921:182),"pid=17774 uid=0 auid=0 ses=33 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17774', 'auid=0', ""ses=33 msg='op=PAM:session_open""]"
35,CRED_DISP,(1642742221.929:183),"pid=17774 uid=0 auid=0 ses=33 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17774', 'auid=0', ""ses=33 msg='op=PAM:setcred""]"
36,USER_END,(1642742221.929:184),"pid=17774 uid=0 auid=0 ses=33 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17774', 'auid=0', ""ses=33 msg='op=PAM:session_close""]"
37,USER_ACCT,(1642745821.971:185),"pid=17786 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17786', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
38,CRED_ACQ,(1642745821.975:186),"pid=17786 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17786', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
39,LOGIN,(1642745821.975:187),pid=17786 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=34 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=17786', 'ses=34']"
40,USER_START,(1642745821.975:188),"pid=17786 uid=0 auid=0 ses=34 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17786', 'auid=0', ""ses=34 msg='op=PAM:session_open""]"
41,CRED_DISP,(1642745821.983:189),"pid=17786 uid=0 auid=0 ses=34 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17786', 'auid=0', ""ses=34 msg='op=PAM:setcred""]"
42,USER_END,(1642745821.983:190),"pid=17786 uid=0 auid=0 ses=34 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17786', 'auid=0', ""ses=34 msg='op=PAM:session_close""]"
43,USER_ACCT,(1642746301.993:191),"pid=17791 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17791', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
44,CRED_ACQ,(1642746301.997:192),"pid=17791 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17791', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
45,LOGIN,(1642746301.997:193),pid=17791 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=35 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=17791', 'ses=35']"
46,USER_START,(1642746301.997:194),"pid=17791 uid=0 auid=0 ses=35 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17791', 'auid=0', ""ses=35 msg='op=PAM:session_open""]"
47,CRED_DISP,(1642746315.461:195),"pid=17791 uid=0 auid=0 ses=35 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17791', 'auid=0', ""ses=35 msg='op=PAM:setcred""]"
48,USER_END,(1642746315.465:196),"pid=17791 uid=0 auid=0 ses=35 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17791', 'auid=0', ""ses=35 msg='op=PAM:session_close""]"
49,AVC,(1642748595.410:197),"apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""/sbin/dhclient"" pid=30140 comm=""apparmor_parser""",e04ecd6c,"apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" <*> pid=30140 comm=""apparmor_parser""","['name=""/sbin/dhclient""']"
50,SYSCALL,(1642748595.410:197),"arch=c000003e syscall=1 success=yes exit=44953 a0=6 a1=56247df16c10 a2=af99 a3=0 items=0 ppid=30139 pid=30140 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=4294967295 comm=""apparmor_parser"" exe=""/sbin/apparmor_parser"" key=(null)",1b30ed25,"arch=c000003e syscall=1 success=yes <*> a0=6 <*> <*> a3=0 items=0 ppid=30139 pid=30140 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=4294967295 comm=""apparmor_parser"" exe=""/sbin/apparmor_parser"" key=(null)","['exit=44953', 'a1=56247df16c10 a2=af99']"
51,PROCTITLE,(1642748595.410:197),proctitle=61707061726D6F725F706172736572002D72002D54002D57002F6574632F61707061726D6F722E642F7362696E2E6468636C69656E74,0c9c36e2,proctitle=61707061726D6F725F706172736572002D72002D54002D57002F6574632F61707061726D6F722E642F7362696E2E6468636C69656E74,[]
52,AVC,(1642748595.414:198),"apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""/usr/lib/NetworkManager/nm-dhcp-client.action"" pid=30140 comm=""apparmor_parser""",e04ecd6c,"apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" <*> pid=30140 comm=""apparmor_parser""","['name=""/usr/lib/NetworkManager/nm-dhcp-client.action""']"
53,SYSCALL,(1642748595.414:198),"arch=c000003e syscall=1 success=yes exit=24993 a0=6 a1=56247deef290 a2=61a1 a3=0 items=0 ppid=30139 pid=30140 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=4294967295 comm=""apparmor_parser"" exe=""/sbin/apparmor_parser"" key=(null)",1b30ed25,"arch=c000003e syscall=1 success=yes <*> a0=6 <*> <*> a3=0 items=0 ppid=30139 pid=30140 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=4294967295 comm=""apparmor_parser"" exe=""/sbin/apparmor_parser"" key=(null)","['exit=24993', 'a1=56247deef290 a2=61a1']"
54,PROCTITLE,(1642748595.414:198),proctitle=61707061726D6F725F706172736572002D72002D54002D57002F6574632F61707061726D6F722E642F7362696E2E6468636C69656E74,0c9c36e2,proctitle=61707061726D6F725F706172736572002D72002D54002D57002F6574632F61707061726D6F722E642F7362696E2E6468636C69656E74,[]
55,AVC,(1642748595.414:199),"apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""/usr/lib/NetworkManager/nm-dhcp-helper"" pid=30140 comm=""apparmor_parser""",e04ecd6c,"apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" <*> pid=30140 comm=""apparmor_parser""","['name=""/usr/lib/NetworkManager/nm-dhcp-helper""']"
56,SYSCALL,(1642748595.414:199),"arch=c000003e syscall=1 success=yes exit=25025 a0=6 a1=56247deef290 a2=61c1 a3=0 items=0 ppid=30139 pid=30140 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=4294967295 comm=""apparmor_parser"" exe=""/sbin/apparmor_parser"" key=(null)",1b30ed25,"arch=c000003e syscall=1 success=yes <*> a0=6 <*> <*> a3=0 items=0 ppid=30139 pid=30140 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=4294967295 comm=""apparmor_parser"" exe=""/sbin/apparmor_parser"" key=(null)","['exit=25025', 'a1=56247deef290 a2=61c1']"
57,PROCTITLE,(1642748595.414:199),proctitle=61707061726D6F725F706172736572002D72002D54002D57002F6574632F61707061726D6F722E642F7362696E2E6468636C69656E74,0c9c36e2,proctitle=61707061726D6F725F706172736572002D72002D54002D57002F6574632F61707061726D6F722E642F7362696E2E6468636C69656E74,[]
58,AVC,(1642748595.414:200),"apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" name=""/usr/lib/connman/scripts/dhclient-script"" pid=30140 comm=""apparmor_parser""",e04ecd6c,"apparmor=""STATUS"" operation=""profile_replace"" info=""same as current profile, skipping"" profile=""unconfined"" <*> pid=30140 comm=""apparmor_parser""","['name=""/usr/lib/connman/scripts/dhclient-script""']"
59,SYSCALL,(1642748595.414:200),"arch=c000003e syscall=1 success=yes exit=23625 a0=6 a1=56247dd20f60 a2=5c49 a3=0 items=0 ppid=30139 pid=30140 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=4294967295 comm=""apparmor_parser"" exe=""/sbin/apparmor_parser"" key=(null)",1b30ed25,"arch=c000003e syscall=1 success=yes <*> a0=6 <*> <*> a3=0 items=0 ppid=30139 pid=30140 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=4294967295 comm=""apparmor_parser"" exe=""/sbin/apparmor_parser"" key=(null)","['exit=23625', 'a1=56247dd20f60 a2=5c49']"
60,PROCTITLE,(1642748595.414:200),proctitle=61707061726D6F725F706172736572002D72002D54002D57002F6574632F61707061726D6F722E642F7362696E2E6468636C69656E74,0c9c36e2,proctitle=61707061726D6F725F706172736572002D72002D54002D57002F6574632F61707061726D6F722E642F7362696E2E6468636C69656E74,[]
61,SERVICE_START,(1642748674.433:201),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=apport comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",fc005a8a,"pid=1 uid=0 auid=4294967295 ses=4294967295 <*> comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","[""msg='unit=apport""]"
62,SERVICE_STOP,(1642748674.433:202),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=apport comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",fc005a8a,"pid=1 uid=0 auid=4294967295 ses=4294967295 <*> comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","[""msg='unit=apport""]"
63,SERVICE_START,(1642748676.153:203),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=apport comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",fc005a8a,"pid=1 uid=0 auid=4294967295 ses=4294967295 <*> comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","[""msg='unit=apport""]"
64,SERVICE_START,(1642748701.409:204),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=systemd-udevd comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",fc005a8a,"pid=1 uid=0 auid=4294967295 ses=4294967295 <*> comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","[""msg='unit=systemd-udevd""]"
65,SERVICE_STOP,(1642748701.409:205),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=systemd-udevd comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",fc005a8a,"pid=1 uid=0 auid=4294967295 ses=4294967295 <*> comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","[""msg='unit=systemd-udevd""]"
66,SERVICE_START,(1642748701.425:206),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=systemd-udevd comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",fc005a8a,"pid=1 uid=0 auid=4294967295 ses=4294967295 <*> comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","[""msg='unit=systemd-udevd""]"
67,SERVICE_START,(1642748715.517:207),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=ssh comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",fc005a8a,"pid=1 uid=0 auid=4294967295 ses=4294967295 <*> comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","[""msg='unit=ssh""]"
68,SERVICE_STOP,(1642748715.517:208),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=ssh comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",fc005a8a,"pid=1 uid=0 auid=4294967295 ses=4294967295 <*> comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","[""msg='unit=ssh""]"
